object name,mpageid,has on the left,has on the right,has on the top,has on the bottom,has in the center
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78598455,http://www.wikidata.org/entity/Q5,,,http://www.wikidata.org/entity/Q5,
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M78603104,,,,,http://www.wikidata.org/entity/Q5638
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78614723,http://www.wikidata.org/entity/Q5,,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78614723,,http://www.wikidata.org/entity/Q5,,,
clock,http://commons.wikimedia.org/wiki/Special:EntityData/M78614723,,,http://www.wikidata.org/entity/Q376,,
truck,http://commons.wikimedia.org/wiki/Special:EntityData/M78614823,,,,,http://www.wikidata.org/entity/Q43193
truck,http://commons.wikimedia.org/wiki/Special:EntityData/M78614823,http://www.wikidata.org/entity/Q43193,,,,
truck,http://commons.wikimedia.org/wiki/Special:EntityData/M78614823,,http://www.wikidata.org/entity/Q43193,,,
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M78617575,,,,,http://www.wikidata.org/entity/Q5638
boat,http://commons.wikimedia.org/wiki/Special:EntityData/M78648420,http://www.wikidata.org/entity/Q35872,,,,
boat,http://commons.wikimedia.org/wiki/Special:EntityData/M78648420,,http://www.wikidata.org/entity/Q35872,,,
boat,http://commons.wikimedia.org/wiki/Special:EntityData/M78656069,,http://www.wikidata.org/entity/Q35872,,http://www.wikidata.org/entity/Q35872,
train,http://commons.wikimedia.org/wiki/Special:EntityData/M78682155,,,,,http://www.wikidata.org/entity/Q870
car,http://commons.wikimedia.org/wiki/Special:EntityData/M78684145,,,,,http://www.wikidata.org/entity/Q1420
car,http://commons.wikimedia.org/wiki/Special:EntityData/M78684145,,,,,http://www.wikidata.org/entity/Q1420
motorcycle,http://commons.wikimedia.org/wiki/Special:EntityData/M78684145,,,,,http://www.wikidata.org/entity/Q34493
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78688958,,,,,http://www.wikidata.org/entity/Q5
couch,http://commons.wikimedia.org/wiki/Special:EntityData/M78688958,,,,,http://www.wikidata.org/entity/Q131514
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M78722142,,,,,http://www.wikidata.org/entity/Q5638
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78741576,,,,,http://www.wikidata.org/entity/Q5
bicycle,http://commons.wikimedia.org/wiki/Special:EntityData/M78741576,,,,http://www.wikidata.org/entity/Q11442,
dog,http://commons.wikimedia.org/wiki/Special:EntityData/M78743820,,,,,http://www.wikidata.org/entity/Q144
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M78745574,,,,,http://www.wikidata.org/entity/Q5113
dog,http://commons.wikimedia.org/wiki/Special:EntityData/M78747299,http://www.wikidata.org/entity/Q144,,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78747299,,,,,
dog,http://commons.wikimedia.org/wiki/Special:EntityData/M78747299,,http://www.wikidata.org/entity/Q144,,http://www.wikidata.org/entity/Q144,
dog,http://commons.wikimedia.org/wiki/Special:EntityData/M78747299,,,,http://www.wikidata.org/entity/Q144,
elephant,http://commons.wikimedia.org/wiki/Special:EntityData/M78761733,,,,,http://www.wikidata.org/entity/Q7378
cat,http://commons.wikimedia.org/wiki/Special:EntityData/M78764081,,,,,http://www.wikidata.org/entity/Q146
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M78771284,,http://www.wikidata.org/entity/Q5113,http://www.wikidata.org/entity/Q5113,,
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M78771414,,,,http://www.wikidata.org/entity/Q5113,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78774326,,,,,http://www.wikidata.org/entity/Q5
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M78775312,,,,,http://www.wikidata.org/entity/Q5638
car,http://commons.wikimedia.org/wiki/Special:EntityData/M78775312,,http://www.wikidata.org/entity/Q1420,,,
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M78775312,http://www.wikidata.org/entity/Q5638,,,,
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M78775706,,http://www.wikidata.org/entity/Q5638,,,
car,http://commons.wikimedia.org/wiki/Special:EntityData/M78775706,http://www.wikidata.org/entity/Q1420,,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78775706,http://www.wikidata.org/entity/Q5,,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78775706,,,,,http://www.wikidata.org/entity/Q5
car,http://commons.wikimedia.org/wiki/Special:EntityData/M78775706,,http://www.wikidata.org/entity/Q1420,,,
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M78777636,,,,,http://www.wikidata.org/entity/Q5113
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78777649,,http://www.wikidata.org/entity/Q5,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78777649,,http://www.wikidata.org/entity/Q5,,,
bicycle,http://commons.wikimedia.org/wiki/Special:EntityData/M78777649,,http://www.wikidata.org/entity/Q11442,,http://www.wikidata.org/entity/Q11442,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78777649,,,,,http://www.wikidata.org/entity/Q5
car,http://commons.wikimedia.org/wiki/Special:EntityData/M78777649,,,,,http://www.wikidata.org/entity/Q1420
car,http://commons.wikimedia.org/wiki/Special:EntityData/M78777649,,http://www.wikidata.org/entity/Q1420,,,
truck,http://commons.wikimedia.org/wiki/Special:EntityData/M78777649,,http://www.wikidata.org/entity/Q43193,,,
car,http://commons.wikimedia.org/wiki/Special:EntityData/M78777649,http://www.wikidata.org/entity/Q1420,,,,
bench,http://commons.wikimedia.org/wiki/Special:EntityData/M78777714,,http://www.wikidata.org/entity/Q204776,,,
bicycle,http://commons.wikimedia.org/wiki/Special:EntityData/M78779432,,,,,http://www.wikidata.org/entity/Q11442
cat,http://commons.wikimedia.org/wiki/Special:EntityData/M78791354,,,,,http://www.wikidata.org/entity/Q146
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78792338,,,,,http://www.wikidata.org/entity/Q5
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78792338,,,,,http://www.wikidata.org/entity/Q5
sheep,http://commons.wikimedia.org/wiki/Special:EntityData/M78795042,,http://www.wikidata.org/entity/Q7368,http://www.wikidata.org/entity/Q7368,,
sheep,http://commons.wikimedia.org/wiki/Special:EntityData/M78795042,http://www.wikidata.org/entity/Q7368,,,,
cow,http://commons.wikimedia.org/wiki/Special:EntityData/M78795042,,http://www.wikidata.org/entity/Q830,,,
horse,http://commons.wikimedia.org/wiki/Special:EntityData/M78795042,,http://www.wikidata.org/entity/Q726,,,
cow,http://commons.wikimedia.org/wiki/Special:EntityData/M78795042,,,,,http://www.wikidata.org/entity/Q830
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78796710,,,,,http://www.wikidata.org/entity/Q5
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78796840,http://www.wikidata.org/entity/Q5,,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78796840,,http://www.wikidata.org/entity/Q5,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78800842,,,,,http://www.wikidata.org/entity/Q5
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M78802619,,,,,http://www.wikidata.org/entity/Q5638
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78802619,,,,,http://www.wikidata.org/entity/Q5
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M78802852,,,,,http://www.wikidata.org/entity/Q5638
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78807859,,http://www.wikidata.org/entity/Q5,,http://www.wikidata.org/entity/Q5,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78807859,http://www.wikidata.org/entity/Q5,,,http://www.wikidata.org/entity/Q5,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78807859,http://www.wikidata.org/entity/Q5,,,http://www.wikidata.org/entity/Q5,
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M78810674,,,,,http://www.wikidata.org/entity/Q5638
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78811107,,,,,http://www.wikidata.org/entity/Q5
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78813666,,http://www.wikidata.org/entity/Q5,,,
horse,http://commons.wikimedia.org/wiki/Special:EntityData/M78817083,http://www.wikidata.org/entity/Q726,,,,
horse,http://commons.wikimedia.org/wiki/Special:EntityData/M78817083,,,,,http://www.wikidata.org/entity/Q726
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M78826318,,,,,http://www.wikidata.org/entity/Q5113
truck,http://commons.wikimedia.org/wiki/Special:EntityData/M78827800,,,,,http://www.wikidata.org/entity/Q43193
train,http://commons.wikimedia.org/wiki/Special:EntityData/M78831023,,,,,http://www.wikidata.org/entity/Q870
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78831023,,http://www.wikidata.org/entity/Q5,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78831023,,http://www.wikidata.org/entity/Q5,,,
train,http://commons.wikimedia.org/wiki/Special:EntityData/M78831096,http://www.wikidata.org/entity/Q870,,,,
train,http://commons.wikimedia.org/wiki/Special:EntityData/M78832710,,,,,http://www.wikidata.org/entity/Q870
tv,http://commons.wikimedia.org/wiki/Special:EntityData/M78832950,,http://www.wikidata.org/entity/Q289,,,
tv,http://commons.wikimedia.org/wiki/Special:EntityData/M78832950,,http://www.wikidata.org/entity/Q289,,http://www.wikidata.org/entity/Q289,
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M78832989,,,,,http://www.wikidata.org/entity/Q5638
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78833335,,,,,http://www.wikidata.org/entity/Q5
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78833335,,,,,http://www.wikidata.org/entity/Q5
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78833335,,,,,http://www.wikidata.org/entity/Q5
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78834670,,http://www.wikidata.org/entity/Q5,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78834670,,,,,http://www.wikidata.org/entity/Q5
cat,http://commons.wikimedia.org/wiki/Special:EntityData/M78834971,http://www.wikidata.org/entity/Q146,,,,
airplane,http://commons.wikimedia.org/wiki/Special:EntityData/M78836471,,,,,http://www.wikidata.org/entity/Q197
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78839414,,,http://www.wikidata.org/entity/Q5,,
horse,http://commons.wikimedia.org/wiki/Special:EntityData/M78839414,,,,,http://www.wikidata.org/entity/Q726
elephant,http://commons.wikimedia.org/wiki/Special:EntityData/M78839414,,,,,http://www.wikidata.org/entity/Q7378
airplane,http://commons.wikimedia.org/wiki/Special:EntityData/M78840154,,http://www.wikidata.org/entity/Q197,,,
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M78841376,,,,,http://www.wikidata.org/entity/Q5113
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M78849667,,,,,http://www.wikidata.org/entity/Q5638
car,http://commons.wikimedia.org/wiki/Special:EntityData/M78849667,,http://www.wikidata.org/entity/Q1420,,,
dog,http://commons.wikimedia.org/wiki/Special:EntityData/M78850012,,,,,http://www.wikidata.org/entity/Q144
chair,http://commons.wikimedia.org/wiki/Special:EntityData/M78850012,,http://www.wikidata.org/entity/Q15026,,,
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M78852054,,,,http://www.wikidata.org/entity/Q5638,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78858211,,,,,http://www.wikidata.org/entity/Q5
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78867130,,,,,http://www.wikidata.org/entity/Q5
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M78869080,,,,,http://www.wikidata.org/entity/Q5638
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M78869080,http://www.wikidata.org/entity/Q5638,,,,
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M78869230,,,,,http://www.wikidata.org/entity/Q5638
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M78869347,,,,,http://www.wikidata.org/entity/Q5638
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M7886946,,,,,http://www.wikidata.org/entity/Q5113
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78872107,http://www.wikidata.org/entity/Q5,,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78872107,http://www.wikidata.org/entity/Q5,,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78872107,http://www.wikidata.org/entity/Q5,,,,
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M78872107,,,,,http://www.wikidata.org/entity/Q5638
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78872107,,http://www.wikidata.org/entity/Q5,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78872107,,,,,http://www.wikidata.org/entity/Q5
train,http://commons.wikimedia.org/wiki/Special:EntityData/M78872107,,,,,http://www.wikidata.org/entity/Q870
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M78872728,,http://www.wikidata.org/entity/Q5113,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78872730,,,http://www.wikidata.org/entity/Q5,,
keyboard,http://commons.wikimedia.org/wiki/Special:EntityData/M78874959,,,,,http://www.wikidata.org/entity/Q250
cat,http://commons.wikimedia.org/wiki/Special:EntityData/M78876920,,,,,http://www.wikidata.org/entity/Q146
dog,http://commons.wikimedia.org/wiki/Special:EntityData/M78881185,,,,,http://www.wikidata.org/entity/Q144
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M78883140,,,,,http://www.wikidata.org/entity/Q5113
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78883440,,,,http://www.wikidata.org/entity/Q5,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78883451,,,,http://www.wikidata.org/entity/Q5,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78883451,,,,http://www.wikidata.org/entity/Q5,
umbrella,http://commons.wikimedia.org/wiki/Special:EntityData/M78883451,,,,,http://www.wikidata.org/entity/Q41607
umbrella,http://commons.wikimedia.org/wiki/Special:EntityData/M78883451,,,,,http://www.wikidata.org/entity/Q41607
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78885482,,http://www.wikidata.org/entity/Q5,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78885482,,,,,http://www.wikidata.org/entity/Q5
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78885482,,http://www.wikidata.org/entity/Q5,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78885482,http://www.wikidata.org/entity/Q5,,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78885482,,http://www.wikidata.org/entity/Q5,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78885482,http://www.wikidata.org/entity/Q5,,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78885482,,,,,http://www.wikidata.org/entity/Q5
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78885482,,,,,http://www.wikidata.org/entity/Q5
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78885482,http://www.wikidata.org/entity/Q5,,,,
truck,http://commons.wikimedia.org/wiki/Special:EntityData/M78885482,http://www.wikidata.org/entity/Q43193,,http://www.wikidata.org/entity/Q43193,,
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M78888405,,,,,http://www.wikidata.org/entity/Q5638
laptop,http://commons.wikimedia.org/wiki/Special:EntityData/M78891460,http://www.wikidata.org/entity/Q3962,,,,
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M78892339,,,,,http://www.wikidata.org/entity/Q5638
car,http://commons.wikimedia.org/wiki/Special:EntityData/M78892339,,http://www.wikidata.org/entity/Q1420,,,
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M78892340,,,,,http://www.wikidata.org/entity/Q5638
train,http://commons.wikimedia.org/wiki/Special:EntityData/M78893390,,,,,http://www.wikidata.org/entity/Q870
car,http://commons.wikimedia.org/wiki/Special:EntityData/M78896843,,http://www.wikidata.org/entity/Q1420,,,
dog,http://commons.wikimedia.org/wiki/Special:EntityData/M78897028,,,,,
airplane,http://commons.wikimedia.org/wiki/Special:EntityData/M78899091,,,,,http://www.wikidata.org/entity/Q197
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78907544,,,,http://www.wikidata.org/entity/Q5,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78910750,,,,,http://www.wikidata.org/entity/Q5
chair,http://commons.wikimedia.org/wiki/Special:EntityData/M78910750,http://www.wikidata.org/entity/Q15026,,,http://www.wikidata.org/entity/Q15026,
chair,http://commons.wikimedia.org/wiki/Special:EntityData/M78910750,,http://www.wikidata.org/entity/Q15026,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M78911719,http://www.wikidata.org/entity/Q5,,http://www.wikidata.org/entity/Q5,,
boat,http://commons.wikimedia.org/wiki/Special:EntityData/M78918525,http://www.wikidata.org/entity/Q35872,,,,
chair,http://commons.wikimedia.org/wiki/Special:EntityData/M78918569,http://www.wikidata.org/entity/Q15026,,,http://www.wikidata.org/entity/Q15026,
chair,http://commons.wikimedia.org/wiki/Special:EntityData/M78918569,,,,http://www.wikidata.org/entity/Q15026,
chair,http://commons.wikimedia.org/wiki/Special:EntityData/M78918569,http://www.wikidata.org/entity/Q15026,,,http://www.wikidata.org/entity/Q15026,
boat,http://commons.wikimedia.org/wiki/Special:EntityData/M78919288,http://www.wikidata.org/entity/Q35872,,,http://www.wikidata.org/entity/Q35872,
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M78921273,,,,,http://www.wikidata.org/entity/Q5113
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M78922837,,,,,http://www.wikidata.org/entity/Q5638
